CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
8625,19624,,"Zhu, Wesley",1957-01-09T00:00:00,M,M,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Rhodes,New South Wales,Australia,2553 Croyden Dr.,,1 (11) 500 555-0110,2004-02-27T00:00:00,Person,
9155,20154,,"Luo, Raul",1978-10-03T00:00:00,S,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,Matraville,New South Wales,Australia,6253 Panorama Dr.,,1 (11) 500 555-0156,2002-04-06T00:00:00,Person,
9156,20155,,"Fernandez, Jay",1977-10-07T00:00:00,M,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Lavender Bay,New South Wales,Australia,6589 Viewpoint Ct,,1 (11) 500 555-0176,2003-12-31T00:00:00,Person,
9813,20812,,"Prasad, Preston",1980-02-17T00:00:00,S,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,North Sydney,New South Wales,Australia,4222 San Jose Dr.,,1 (11) 500 555-0119,2002-06-10T00:00:00,Person,
9815,20814,,"Lu, Margaret",1979-04-01T00:00:00,S,F,10000,0,0,Partial College,Manual,House Owner,1,Asia,Matraville,New South Wales,Australia,4554 Bates Court,,1 (11) 500 555-0163,2002-06-19T00:00:00,Person,
9816,20815,,"Andersen, Tracy",1979-02-05T00:00:00,S,F,10000,0,0,Partial College,Manual,House Owner,1,Asia,Port Macquarie,New South Wales,Australia,5157 Maywood Lane,,1 (11) 500 555-0148,2002-06-21T00:00:00,Person,
10227,21226,,"Nara, Dale",1956-04-26T00:00:00,S,M,80000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,North Ryde,New South Wales,Australia,7776 Forsman Place,,1 (11) 500 555-0167,2002-08-21T00:00:00,Person,
11400,22399,,"Fernandez, Arthur",1980-01-06T00:00:00,S,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Milsons Point,New South Wales,Australia,113 Gordon Ct.,,1 (11) 500 555-0142,2002-11-18T00:00:00,Person,
11404,22403,,"Beck, Cedric",1979-02-21T00:00:00,M,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,7350 Pine,,1 (11) 500 555-0131,2003-11-06T00:00:00,Person,
11572,22571,,"Vazquez, Armando",1980-02-10T00:00:00,M,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Milsons Point,New South Wales,Australia,4628 Mountain View Place,,1 (11) 500 555-0113,2002-11-08T00:00:00,Person,
11573,22572,,"Cai, Karen",1980-11-03T00:00:00,M,F,10000,0,0,Partial College,Manual,House Owner,1,Asia,Wollongong,New South Wales,Australia,748 Whitehall Drive,,1 (11) 500 555-0114,2002-11-26T00:00:00,Person,
11574,22573,,"Sanz, Lance",1980-03-26T00:00:00,S,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,Goulburn,New South Wales,Australia,8327 Roundhouse Place,,1 (11) 500 555-0136,2002-11-23T00:00:00,Person,
11575,22574,,"Zheng, Randy",1979-03-21T00:00:00,M,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,Port Macquarie,New South Wales,Australia,4798 San Benito Dr.,,1 (11) 500 555-0182,2003-12-05T00:00:00,Person,
11933,22932,,"Jai, Maurice",1962-05-11T00:00:00,S,M,70000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Matraville,New South Wales,Australia,8528 San Ramon Road,,1 (11) 500 555-0147,2002-12-02T00:00:00,Person,
11963,22962,,"Martin, Casey",1957-07-06T00:00:00,M,M,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Port Macquarie,New South Wales,Australia,1013 Buchanan Rd,,1 (11) 500 555-0188,2003-12-01T00:00:00,Person,
12546,23545,,"Liu, Lacey",1957-11-18T00:00:00,S,F,70000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Sydney,New South Wales,Australia,1757 Hames Court,,1 (11) 500 555-0175,2003-02-02T00:00:00,Person,
12994,23993,,"Fernandez, Rachael",1980-05-05T00:00:00,S,F,10000,0,0,Partial College,Manual,No Owner,1,Asia,Port Macquarie,New South Wales,Australia,3904 Piedra Drive,,1 (11) 500 555-0127,2003-03-21T00:00:00,Person,
13001,24000,,"Yang, Randy",1978-09-27T00:00:00,S,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,Silverwater,New South Wales,Australia,1040 Greenbush Drive,,1 (11) 500 555-0120,2003-03-15T00:00:00,Person,
13161,24160,,"Yuan, Carl",1980-11-03T00:00:00,S,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Matraville,New South Wales,Australia,6631 Highland Dr.,,1 (11) 500 555-0194,2003-03-30T00:00:00,Person,
13162,24161,,"Kumar, Luke",1980-02-04T00:00:00,M,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,4882 Darlene Drive,,1 (11) 500 555-0117,2003-04-25T00:00:00,Person,
13163,24162,,"Raje, Grant",1980-07-17T00:00:00,M,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,Malabar,New South Wales,Australia,296 Peachwillow St.,,1 (11) 500 555-0174,2003-04-15T00:00:00,Person,
14245,25244,,"Weber, Jay",1957-03-07T00:00:00,S,M,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,5785 American Beauty Dr,,1 (11) 500 555-0176,2003-09-04T00:00:00,Person,
14250,25249,,"Watson, Alexandra",1957-08-08T00:00:00,S,F,70000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Goulburn,New South Wales,Australia,2904 San Simeon Ct.,,1 (11) 500 555-0134,2001-07-05T00:00:00,Person,
14253,25252,,"Zhang, Warren",1956-04-04T00:00:00,S,M,80000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Coffs Harbour,New South Wales,Australia,3905 Harvard Drive,,1 (11) 500 555-0191,2001-07-20T00:00:00,Person,
14556,25555,,"Lu, Trisha",1980-02-13T00:00:00,M,F,10000,0,0,Partial College,Manual,No Owner,1,Asia,Milsons Point,New South Wales,Australia,3920 Valley Run,,1 (11) 500 555-0147,2001-08-19T00:00:00,Person,
14559,25558,,"Wilson, Zachary",1980-03-15T00:00:00,S,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,9775 Redrock Drive,,1 (11) 500 555-0157,2001-09-03T00:00:00,Person,
15139,26138,,"Chander, Latoya",1962-03-09T00:00:00,M,F,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Newcastle,New South Wales,Australia,6037 Daffodil Drive,,1 (11) 500 555-0146,2002-09-30T00:00:00,Person,
15160,26159,,"Raman, Virginia",1957-07-10T00:00:00,S,F,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Sydney,New South Wales,Australia,3242 Coralie Drive,,1 (11) 500 555-0191,2004-03-17T00:00:00,Person,
15744,26743,,"Chande, Derek",1962-04-14T00:00:00,S,M,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,St. Leonards,New South Wales,Australia,2318 Glen Road,,1 (11) 500 555-0113,2003-02-14T00:00:00,Person,
15768,26767,,"Goel, Alisha",1957-10-25T00:00:00,S,F,70000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Rhodes,New South Wales,Australia,3002 Carmel Drive,,1 (11) 500 555-0133,2003-03-12T00:00:00,Person,
15769,26768,,"Shen, Cristina",1957-12-12T00:00:00,M,F,70000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,North Ryde,New South Wales,Australia,6076 Glen Arms Drive,,1 (11) 500 555-0126,2003-03-11T00:00:00,Person,
16722,27721,,"Pal, Clayton",1956-01-11T00:00:00,M,M,80000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Silverwater,New South Wales,Australia,6751 Del Rio Ln.,,1 (11) 500 555-0136,2004-04-25T00:00:00,Person,
16723,27722,,"Jai, Melvin",1956-11-02T00:00:00,M,M,80000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,St. Leonards,New South Wales,Australia,8142 Longbrood Way,,1 (11) 500 555-0162,2004-04-10T00:00:00,Person,
16861,27860,,"Martin, Hector",1980-06-21T00:00:00,M,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,7640 First Ave.,,1 (11) 500 555-0115,2004-06-23T00:00:00,Person,
17480,28479,,"Gomez, Marvin",1980-06-07T00:00:00,S,M,10000,0,0,Partial College,Manual,No Owner,1,Asia,North Sydney,New South Wales,Australia,1306 Longbrood Way,,1 (11) 500 555-0131,2003-10-23T00:00:00,Person,
17481,28480,,"Vazquez, Arthur",1980-08-28T00:00:00,S,M,10000,0,0,Partial College,Manual,House Owner,1,Asia,Lavender Bay,New South Wales,Australia,4304 Hieber Drive,,1 (11) 500 555-0110,2003-11-14T00:00:00,Person,
17482,28481,,"Moreno, Kristine",1979-01-15T00:00:00,M,F,10000,0,0,Partial College,Manual,House Owner,1,Asia,Springwood,New South Wales,Australia,3451 Meier Road,,1 (11) 500 555-0119,2003-11-21T00:00:00,Person,
18320,29319,,"Pal, Alvin",1957-07-14T00:00:00,S,M,70000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Rhodes,New South Wales,Australia,5323 Stanford St,,1 (11) 500 555-0127,2003-11-03T00:00:00,Person,
18453,29452,,"Romero, Meredith",1979-05-23T00:00:00,S,F,10000,0,0,Partial College,Manual,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,8335 West Hookston Road,,1 (11) 500 555-0187,2004-02-11T00:00:00,Person,
18457,29456,,"She, Lindsay",1978-06-27T00:00:00,S,F,10000,0,0,Partial College,Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,8241 Seawind Dr.,,1 (11) 500 555-0142,2004-03-11T00:00:00,Person,
99,11098,,"Rubio, Mallory",1961-05-01T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Rhodes,New South Wales,Australia,6452 Harris Circle,,1 (11) 500 555-0157,2003-08-15T00:00:00,Person,
111,11110,,"Yang, Curtis",1962-06-06T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,4052 Mt. Wilson Way,,1 (11) 500 555-0127,2001-11-01T00:00:00,Person,
994,11993,,"Wang, Rosa",1961-03-19T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Goulburn,New South Wales,Australia,9135 Rockford Dr.,,1 (11) 500 555-0178,2002-05-16T00:00:00,Person,
998,11997,,"Kapoor, Kristina",1960-04-07T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,6828 Willow Pass Road,,1 (11) 500 555-0140,2002-05-08T00:00:00,Person,
1000,11999,,"Shan, Johnny",1960-06-05T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Newcastle,New South Wales,Australia,7177 Santa Rosa,,1 (11) 500 555-0145,2002-05-13T00:00:00,Person,
2111,13110,,"Mehta, Levi",1961-12-12T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,8789 Valley Oak Plaza,,1 (11) 500 555-0161,2002-12-06T00:00:00,Person,
2112,13111,,"Butler, Hannah",1961-08-16T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Wollongong,New South Wales,Australia,2219 Alfred Ave.,,1 (11) 500 555-0136,2002-12-31T00:00:00,Person,
2113,13112,,"Gao, Bianca",1961-07-23T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,North Sydney,New South Wales,Australia,8458 Wiget Lane,,1 (11) 500 555-0181,2002-12-12T00:00:00,Person,
3056,14055,,"Kumar, Alejandro",1960-07-03T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Rhodes,New South Wales,Australia,1689 Boxwood Ln.,,1 (11) 500 555-0133,2003-02-10T00:00:00,Person,
3308,14307,,"Perez, Ross",1961-06-05T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,2816 Hemlock Drive,,1 (11) 500 555-0198,2003-08-23T00:00:00,Person,
3314,14313,,"Smith, Christian",1960-10-14T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Port Macquarie,New South Wales,Australia,5248 Gladstone Drive,,1 (11) 500 555-0117,2004-02-10T00:00:00,Person,
3317,14316,,"Anand, Leonard",1962-01-07T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,2786 Class Avenue,,1 (11) 500 555-0161,2003-03-03T00:00:00,Person,
4788,15787,,"Gonzalez, Cynthia",1961-05-21T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,St. Leonards,New South Wales,Australia,5757 St. Catherines Court,,1 (11) 500 555-0114,2003-10-28T00:00:00,Person,
4792,15791,,"Long, Megan",1960-09-20T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Sydney,New South Wales,Australia,6696 Adria Drive,,1 (11) 500 555-0130,2003-09-12T00:00:00,Person,
5688,16687,,"Romero, Lawrence",1961-04-11T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Malabar,New South Wales,Australia,1386 Eastgate,,1 (11) 500 555-0194,2001-08-06T00:00:00,Person,
5690,16689,,"Shen, Rafael",1961-09-03T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,7839 Liscome Way,,1 (11) 500 555-0176,2004-02-19T00:00:00,Person,
5693,16692,,"Diaz, Jay",1960-04-17T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,5612 Piedmont Dr.,,1 (11) 500 555-0181,2003-10-12T00:00:00,Person,
5695,16694,,"Sun, Mandy",1960-05-10T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,St. Leonards,New South Wales,Australia,8890 Lake Place,,1 (11) 500 555-0164,2003-08-25T00:00:00,Person,
6316,17315,,"Munoz, Carolyn",1960-12-20T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Springwood,New South Wales,Australia,4566 La Jolla,,1 (11) 500 555-0164,2001-09-03T00:00:00,Person,
6317,17316,,"Serrano, Marvin",1960-11-14T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,4216 Seaview Ave.,,1 (11) 500 555-0185,2004-05-07T00:00:00,Person,
6330,17329,,"Wilson, Jasmine",1962-10-26T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,4593 Mendouno Dr.,,1 (11) 500 555-0155,2001-09-23T00:00:00,Person,
7280,18279,,"Suri, Rachael",1961-09-20T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Wollongong,New South Wales,Australia,205 Choctaw Court,,1 (11) 500 555-0122,2004-06-08T00:00:00,Person,
7282,18281,,"Li, Jaclyn",1961-12-19T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Milsons Point,New South Wales,Australia,3875 Black Walnut Court,,1 (11) 500 555-0110,2001-12-02T00:00:00,Person,
7286,18285,,"Romero, Roberto",1960-08-04T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Newcastle,New South Wales,Australia,3641 W. Holly Drive,,1 (11) 500 555-0119,2003-10-03T00:00:00,Person,
8601,19600,,"Andersen, Lacey",1961-08-14T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Matraville,New South Wales,Australia,8141 Mitchell Canyon Road,,1 (11) 500 555-0148,2003-10-22T00:00:00,Person,
8606,19605,,"Shan, Brad",1960-11-27T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,St. Leonards,New South Wales,Australia,4649 Peachwillow,,1 (11) 500 555-0118,2002-02-19T00:00:00,Person,
8616,19615,,"Sun, Franklin",1962-12-03T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,3925 North 39th Street,,1 (11) 500 555-0187,2002-02-26T00:00:00,Person,
8621,19620,,"Vazquez, Andy",1961-11-16T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,6490 El Camino,,1 (11) 500 555-0118,2002-03-25T00:00:00,Person,
9242,20241,,"Mehta, Cesar",1961-08-03T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Milsons Point,New South Wales,Australia,9182 Newcastle Road,,1 (11) 500 555-0197,2002-04-15T00:00:00,Person,
9250,20249,,"Kumar, Tasha",1960-07-03T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,St. Leonards,New South Wales,Australia,9369 Mt. Tooth Pl.,,1 (11) 500 555-0180,2002-04-18T00:00:00,Person,
9253,20252,,"Raje, Darrell",1960-06-23T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Lavender Bay,New South Wales,Australia,9891 Serene Ct.,,1 (11) 500 555-0112,2004-03-04T00:00:00,Person,
10197,21196,,"Alonso, Kathleen",1961-05-13T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Sydney,New South Wales,Australia,8425 W. Hookston Road,,1 (11) 500 555-0113,2004-02-27T00:00:00,Person,
10200,21199,,"Raman, Ruth",1961-06-08T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Malabar,New South Wales,Australia,7959 Driving Drive,,1 (11) 500 555-0187,2002-07-08T00:00:00,Person,
10222,21221,,"Sai, Martin",1961-07-22T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,8682 Huston Rd,,1 (11) 500 555-0190,2004-01-30T00:00:00,Person,
10985,21984,,"Suarez, Kristy",1960-02-19T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,117 Marvello Lane,,1 (11) 500 555-0173,2002-10-14T00:00:00,Person,
10986,21985,,"Torres, Eddie",1960-10-14T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Rhodes,New South Wales,Australia,5248 Gladstone Drive,,1 (11) 500 555-0151,2002-10-06T00:00:00,Person,
11005,22004,,"Ortega, Meghan",1960-08-16T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,3030 Blackburn Ct.,,1 (11) 500 555-0127,2002-10-11T00:00:00,Person,
11936,22935,,"Shen, Tamara",1961-05-23T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Rhodes,New South Wales,Australia,7284 Zion Ave.,,1 (11) 500 555-0115,2002-12-17T00:00:00,Person,
11940,22939,,"Arthur, Rebekah",1961-06-12T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Milsons Point,New South Wales,Australia,4426 Tanager Road,,1 (11) 500 555-0117,2002-12-08T00:00:00,Person,
11944,22943,,"Parker, Timothy",1960-10-07T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Sydney,New South Wales,Australia,1173 Dale Pl.,,1 (11) 500 555-0174,2002-12-13T00:00:00,Person,
12529,23528,,"Ferrier, Jaime",1961-08-22T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,8291 Woodland Drive,,1 (11) 500 555-0176,2004-03-19T00:00:00,Person,
12533,23532,,"Martinez, Brett",1960-03-15T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Sydney,New South Wales,Australia,252 Hemlock Drive,,1 (11) 500 555-0111,2003-02-05T00:00:00,Person,
13468,24467,,"He, Susan",1960-05-27T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Rhodes,New South Wales,Australia,5728 Thames Dr,,1 (11) 500 555-0197,2003-06-11T00:00:00,Person,
13479,24478,,"Sharma, Lindsay",1961-03-05T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,2878 Bounty Way,,1 (11) 500 555-0197,2003-06-17T00:00:00,Person,
14222,25221,,"Zhu, Erica",1961-04-17T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,North Ryde,New South Wales,Australia,424 Yosemite Dr.,,1 (11) 500 555-0157,2003-05-22T00:00:00,Person,
14236,25235,,"Torres, Monique",1962-12-28T00:00:00,M,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,8421 St. Francis,,1 (11) 500 555-0181,2003-06-13T00:00:00,Person,
15140,26139,,"Nara, Derek",1961-07-21T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Matraville,New South Wales,Australia,7144 Augustine Drive,,1 (11) 500 555-0119,2003-09-03T00:00:00,Person,
15748,26747,,"Cai, Candice",1961-01-05T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,North Sydney,New South Wales,Australia,1345 Bloching Circle,,1 (11) 500 555-0147,2003-02-15T00:00:00,Person,
15751,26750,,"Alvarez, Randall",1960-02-09T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Lavender Bay,New South Wales,Australia,9970 San Miguel Rd,,1 (11) 500 555-0173,2003-03-26T00:00:00,Person,
15752,26751,,"Serrano, Mallory",1960-07-25T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Wollongong,New South Wales,Australia,4467 Hoover Court,,1 (11) 500 555-0163,2003-03-20T00:00:00,Person,
15754,26753,,"Patel, Summer",1960-07-23T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Coffs Harbour,New South Wales,Australia,6705 Tweed Lane,,1 (11) 500 555-0185,2003-03-01T00:00:00,Person,
15764,26763,,"Shen, Grant",1961-02-13T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,6448 Castle Court,,1 (11) 500 555-0195,2003-03-12T00:00:00,Person,
15765,26764,,"Li, Alvin",1961-02-09T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Goulburn,New South Wales,Australia,824 Gregory Drive,,1 (11) 500 555-0110,2003-03-03T00:00:00,Person,
16702,27701,,"Arthur, Joel",1960-02-10T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,3613 Eastgate Lane,,1 (11) 500 555-0162,2004-06-22T00:00:00,Person,
16703,27702,,"Lu, Darryl",1960-03-17T00:00:00,S,M,60000,1,0,Partial College,Skilled Manual,House Owner,1,Asia,Lane Cove,New South Wales,Australia,3369 Houston Ct.,,1 (11) 500 555-0161,2004-06-08T00:00:00,Person,
16715,27714,,"Pal, Omar",1961-03-23T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Goulburn,New South Wales,Australia,4456 Eastgate,,1 (11) 500 555-0193,2004-06-14T00:00:00,Person,
17313,28312,,"Jimenez, Joy",1962-12-25T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Lavender Bay,New South Wales,Australia,3647 San Miguel Road,,1 (11) 500 555-0145,2003-11-14T00:00:00,Person,
17318,28317,,"Weber, Ivan",1961-11-02T00:00:00,M,M,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Silverwater,New South Wales,Australia,6700 Delta View Ln.,,1 (11) 500 555-0129,2003-12-07T00:00:00,Person,
17320,28319,,"She, Ashlee",1960-05-15T00:00:00,S,F,60000,1,0,Partial College,Skilled Manual,No Owner,1,Asia,Lane Cove,New South Wales,Australia,8476 Kingswood Circle,,1 (11) 500 555-0159,2003-12-23T00:00:00,Person,
